"","time","runoff"
"18531",1973-09-25,1.24
"18532",1973-09-26,1.07
"18533",1973-09-27,1.03
"18534",1973-09-28,0.96
"18535",1973-09-29,1.03
"18536",1973-09-30,1.43
"18537",1973-10-01,1
"18538",1973-10-02,0.88
"18539",1973-10-03,0.84
"18540",1973-10-04,0.8
"18541",1973-10-05,0.8
"18542",1973-10-06,1.27
"18543",1973-10-07,1.94
"18544",1973-10-08,2.65
"18545",1973-10-09,2.16
"18546",1973-10-10,1.43
"18547",1973-10-11,1.19
"18548",1973-10-12,1.07
"18549",1973-10-13,1.03
"18550",1973-10-14,1.03
"18551",1973-10-15,3.17
"18552",1973-10-16,4.08
"18553",1973-10-17,3.79
"18554",1973-10-18,3.94
"18555",1973-10-19,2.61
"18556",1973-10-20,2
"18557",1973-10-21,1.94
"18558",1973-10-22,2.22
"18559",1973-10-23,1.83
"18560",1973-10-24,1.61
"18561",1973-10-25,1.43
"18562",1973-10-26,1.33
"18563",1973-10-27,1.24
"18564",1973-10-28,1.19
"18565",1973-10-29,1.15
"18566",1973-10-30,1.11
"18567",1973-10-31,1.07
"18568",1973-11-01,1.11
"18569",1973-11-02,1.11
"18570",1973-11-03,1.07
"18571",1973-11-04,1.03
"18572",1973-11-05,1.03
"18573",1973-11-06,1.33
"18574",1973-11-07,1.33
"18575",1973-11-08,1.15
"18576",1973-11-09,1.15
"18577",1973-11-10,1.11
"18578",1973-11-11,1.07
"18579",1973-11-12,1.15
"18580",1973-11-13,1.15
"18581",1973-11-14,2.14
"18582",1973-11-15,5.05
"18583",1973-11-16,2.61
"18584",1973-11-17,1.88
"18585",1973-11-18,1.52
"18586",1973-11-19,1.38
"18587",1973-11-20,1.28
"18588",1973-11-21,1.19
"18589",1973-11-22,1.11
"18590",1973-11-23,1.11
"18591",1973-11-24,1.15
"18592",1973-11-25,1.11
"18593",1973-11-26,1.72
"18594",1973-11-27,1.47
"18595",1973-11-28,1.28
"18596",1973-11-29,1.24
"18597",1973-11-30,1.19
"18598",1973-12-01,1.15
"18599",1973-12-02,1.07
"18600",1973-12-03,1.24
"18601",1973-12-04,1.07
"18602",1973-12-05,1.15
"18603",1973-12-06,1.38
"18604",1973-12-07,1.83
"18605",1973-12-08,7.28
"18606",1973-12-09,5.63
"18607",1973-12-10,3.09
"18608",1973-12-11,2.35
"18609",1973-12-12,2.05
"18610",1973-12-13,1.88
"18611",1973-12-14,2.66
"18612",1973-12-15,3.31
"18613",1973-12-16,2.35
"18614",1973-12-17,2.61
"18615",1973-12-18,2.68
"18616",1973-12-19,2.22
"18617",1973-12-20,1.94
"18618",1973-12-21,1.88
"18619",1973-12-22,1.94
"18620",1973-12-23,1.72
"18621",1973-12-24,1.66
"18622",1973-12-25,1.66
"18623",1973-12-26,2.55
"18624",1973-12-27,2.29
"18625",1973-12-28,2.05
"18626",1973-12-29,1.88
"18627",1973-12-30,1.72
"18628",1973-12-31,1.61
"18629",1974-01-01,1.308
"18630",1974-01-02,1.256
"18631",1974-01-03,1.221
"18632",1974-01-04,1.181
"18633",1974-01-05,1.142
"18634",1974-01-06,1.146
"18635",1974-01-07,1.149
"18636",1974-01-08,1.348
"18637",1974-01-09,1.283
"18638",1974-01-10,1.217
"18639",1974-01-11,1.646
"18640",1974-01-12,1.788
"18641",1974-01-13,1.468
"18642",1974-01-14,1.422
"18643",1974-01-15,1.382
"18644",1974-01-16,1.588
"18645",1974-01-17,1.854
"18646",1974-01-18,1.741
"18647",1974-01-19,1.982
"18648",1974-01-20,1.777
"18649",1974-01-21,1.634
"18650",1974-01-22,1.509
"18651",1974-01-23,1.409
"18652",1974-01-24,1.351
"18653",1974-01-25,1.396
"18654",1974-01-26,1.31
"18655",1974-01-27,1.32
"18656",1974-01-28,1.275
"18657",1974-01-29,1.282
"18658",1974-01-30,1.298
"18659",1974-01-31,1.272
"18660",1974-02-01,1.444
"18661",1974-02-02,1.415
"18662",1974-02-03,1.377
"18663",1974-02-04,1.358
"18664",1974-02-05,1.385
"18665",1974-02-06,2.745
"18666",1974-02-07,2.81
"18667",1974-02-08,2.152
"18668",1974-02-09,2.13
"18669",1974-02-10,2.363
"18670",1974-02-11,2.201
"18671",1974-02-12,2.059
"18672",1974-02-13,2.017
"18673",1974-02-14,2.301
"18674",1974-02-15,2.246
"18675",1974-02-16,2.041
"18676",1974-02-17,1.887
"18677",1974-02-18,1.782
"18678",1974-02-19,1.746
"18679",1974-02-20,1.667
"18680",1974-02-21,1.627
"18681",1974-02-22,1.619
"18682",1974-02-23,2.688
"18683",1974-02-24,2.616
"18684",1974-02-25,2.303
"18685",1974-02-26,2.121
"18686",1974-02-27,1.996
"18687",1974-02-28,1.925
"18688",1974-03-01,1.832
"18689",1974-03-02,1.783
"18690",1974-03-03,1.683
"18691",1974-03-04,1.626
"18692",1974-03-05,1.698
"18693",1974-03-06,1.584
"18694",1974-03-07,1.519
"18695",1974-03-08,1.5
"18696",1974-03-09,1.478
"18697",1974-03-10,1.457
"18698",1974-03-11,1.44
"18699",1974-03-12,1.536
"18700",1974-03-13,1.536
"18701",1974-03-14,1.794
"18702",1974-03-15,1.842
"18703",1974-03-16,2.005
"18704",1974-03-17,5.641
"18705",1974-03-18,4.041
"18706",1974-03-19,3.363
"18707",1974-03-20,3.026
"18708",1974-03-21,2.824
"18709",1974-03-22,2.792
"18710",1974-03-23,2.491
"18711",1974-03-24,2.51
"18712",1974-03-25,2.156
"18713",1974-03-26,1.936
"18714",1974-03-27,1.764
"18715",1974-03-28,2.008
"18716",1974-03-29,1.845
"18717",1974-03-30,1.822
"18718",1974-03-31,1.867
"18719",1974-04-01,1.89
"18720",1974-04-02,1.703
"18721",1974-04-03,1.6
"18722",1974-04-04,1.643
"18723",1974-04-05,1.647
"18724",1974-04-06,1.451
"18725",1974-04-07,1.433
"18726",1974-04-08,1.456
"18727",1974-04-09,1.41
"18728",1974-04-10,1.4
"18729",1974-04-11,1.33
"18730",1974-04-12,1.393
"18731",1974-04-13,1.423
"18732",1974-04-14,1.435
"18733",1974-04-15,1.332
"18734",1974-04-16,1.222
"18735",1974-04-17,1.206
"18736",1974-04-18,1.131
"18737",1974-04-19,1.077
"18738",1974-04-20,1.063
"18739",1974-04-21,1.047
"18740",1974-04-22,1.082
"18741",1974-04-23,1.028
"18742",1974-04-24,1.223
"18743",1974-04-25,1.251
"18744",1974-04-26,1.235
"18745",1974-04-27,1.151
"18746",1974-04-28,1.08
"18747",1974-04-29,1.982
"18748",1974-04-30,3.091
"18749",1974-05-01,3.476
"18750",1974-05-02,2.926
"18751",1974-05-03,1.979
"18752",1974-05-04,2.519
"18753",1974-05-05,2.181
"18754",1974-05-06,1.899
"18755",1974-05-07,1.715
"18756",1974-05-08,1.735
"18757",1974-05-09,1.755
"18758",1974-05-10,1.822
"18759",1974-05-11,4.605
"18760",1974-05-12,3.92
"18761",1974-05-13,2.757
"18762",1974-05-14,3.789
"18763",1974-05-15,2.78
"18764",1974-05-16,2.292
"18765",1974-05-17,2.19
"18766",1974-05-18,2.014
"18767",1974-05-19,1.908
"18768",1974-05-20,1.825
"18769",1974-05-21,1.745
"18770",1974-05-22,1.748
"18771",1974-05-23,1.85
"18772",1974-05-24,1.797
"18773",1974-05-25,1.572
"18774",1974-05-26,1.472
"18775",1974-05-27,1.497
"18776",1974-05-28,2.136
"18777",1974-05-29,1.619
"18778",1974-05-30,1.475
"18779",1974-05-31,4.351
"18780",1974-06-01,4.748
"18781",1974-06-02,2.353
"18782",1974-06-03,1.816
"18783",1974-06-04,1.61
"18784",1974-06-05,4.231
"18785",1974-06-06,5.802
"18786",1974-06-07,2.804
"18787",1974-06-08,2.223
"18788",1974-06-09,1.976
"18789",1974-06-10,2.068
"18790",1974-06-11,1.981
"18791",1974-06-12,1.73
"18792",1974-06-13,1.627
"18793",1974-06-14,1.49
"18794",1974-06-15,1.424
"18795",1974-06-16,1.397
"18796",1974-06-17,1.589
"18797",1974-06-18,3.763
"18798",1974-06-19,2.253
"18799",1974-06-20,1.803
"18800",1974-06-21,1.616
"18801",1974-06-22,1.719
"18802",1974-06-23,2.899
"18803",1974-06-24,4.45
"18804",1974-06-25,2.436
"18805",1974-06-26,2.253
"18806",1974-06-27,2.453
"18807",1974-06-28,4.146
"18808",1974-06-29,15.691
"18809",1974-06-30,8.16
"18810",1974-07-01,4.607
"18811",1974-07-02,3.473
"18812",1974-07-03,3.489
"18813",1974-07-04,2.851
"18814",1974-07-05,2.378
"18815",1974-07-06,2.169
"18816",1974-07-07,2.104
"18817",1974-07-08,1.83
"18818",1974-07-09,1.676
"18819",1974-07-10,1.552
"18820",1974-07-11,1.49
"18821",1974-07-12,1.419
"18822",1974-07-13,1.358
"18823",1974-07-14,1.635
"18824",1974-07-15,1.481
"18825",1974-07-16,1.345
"18826",1974-07-17,1.734
"18827",1974-07-18,1.685
"18828",1974-07-19,3.143
"18829",1974-07-20,2.297
"18830",1974-07-21,1.87
"18831",1974-07-22,1.657
"18832",1974-07-23,1.419
"18833",1974-07-24,1.432
"18834",1974-07-25,5.148
"18835",1974-07-26,2.076
"18836",1974-07-27,1.61
"18837",1974-07-28,1.398
"18838",1974-07-29,1.264
"18839",1974-07-30,1.139
"18840",1974-07-31,1.141
"18841",1974-08-01,1.185
"18842",1974-08-02,1.088
"18843",1974-08-03,1.034
"18844",1974-08-04,1.049
"18845",1974-08-05,1.233
"18846",1974-08-06,0.979
"18847",1974-08-07,0.936
"18848",1974-08-08,1.039
"18849",1974-08-09,0.974
"18850",1974-08-10,0.949
"18851",1974-08-11,1.768
"18852",1974-08-12,1.577
"18853",1974-08-13,1.151
"18854",1974-08-14,1.048
"18855",1974-08-15,1.022
"18856",1974-08-16,0.998
"18857",1974-08-17,0.987
"18858",1974-08-18,1.441
"18859",1974-08-19,2.128
"18860",1974-08-20,1.198
"18861",1974-08-21,1.112
"18862",1974-08-22,4.621
"18863",1974-08-23,7.461
"18864",1974-08-24,3.318
"18865",1974-08-25,2.19
"18866",1974-08-26,1.951
"18867",1974-08-27,7.168
"18868",1974-08-28,4.6
"18869",1974-08-29,2.702
"18870",1974-08-30,2.097
"18871",1974-08-31,2.964
"18872",1974-09-01,3.269
"18873",1974-09-02,2.173
"18874",1974-09-03,3.349
"18875",1974-09-04,5.826
"18876",1974-09-05,3.443
"18877",1974-09-06,3.006
"18878",1974-09-07,2.814
"18879",1974-09-08,2.185
"18880",1974-09-09,1.934
"18881",1974-09-10,5.149
"18882",1974-09-11,2.835
"18883",1974-09-12,2.241
"18884",1974-09-13,1.983
"18885",1974-09-14,1.8
"18886",1974-09-15,1.653
"18887",1974-09-16,1.572
"18888",1974-09-17,1.507
"18889",1974-09-18,1.442
"18890",1974-09-19,1.387
"18891",1974-09-20,1.522
"18892",1974-09-21,1.573
"18893",1974-09-22,1.381
"18894",1974-09-23,1.313
"18895",1974-09-24,1.425
"18896",1974-09-25,2.04
"18897",1974-09-26,5.282
"18898",1974-09-27,2.442
"18899",1974-09-28,2.292
"18900",1974-09-29,3.067
"18901",1974-09-30,2.111
"18902",1974-10-01,1.815
"18903",1974-10-02,1.689
"18904",1974-10-03,2.213
"18905",1974-10-04,5.09
"18906",1974-10-05,2.941
"18907",1974-10-06,2.311
"18908",1974-10-07,3.565
"18909",1974-10-08,3.252
"18910",1974-10-09,3.522
"18911",1974-10-10,3.063
"18912",1974-10-11,2.755
"18913",1974-10-12,2.684
"18914",1974-10-13,2.426
"18915",1974-10-14,2.28
"18916",1974-10-15,2.299
"18917",1974-10-16,2.641
"18918",1974-10-17,2.517
"18919",1974-10-18,2.664
"18920",1974-10-19,3.656
"18921",1974-10-20,10.611
"18922",1974-10-21,7.602
"18923",1974-10-22,5.617
"18924",1974-10-23,4.421
"18925",1974-10-24,4.18
"18926",1974-10-25,3.512
"18927",1974-10-26,3.107
"18928",1974-10-27,2.822
"18929",1974-10-28,3.391
"18930",1974-10-29,3.213
"18931",1974-10-30,3.164
"18932",1974-10-31,2.948
"18933",1974-11-01,2.662
"18934",1974-11-02,2.649
"18935",1974-11-03,2.608
"18936",1974-11-04,2.473
"18937",1974-11-05,2.392
"18938",1974-11-06,2.303
"18939",1974-11-07,2.198
"18940",1974-11-08,2.14
"18941",1974-11-09,2.024
"18942",1974-11-10,2.012
"18943",1974-11-11,2.254
"18944",1974-11-12,2.179
"18945",1974-11-13,2.987
"18946",1974-11-14,2.397
"18947",1974-11-15,2.227
"18948",1974-11-16,2.552
"18949",1974-11-17,2.662
"18950",1974-11-18,2.343
"18951",1974-11-19,5.57
"18952",1974-11-20,3.497
"18953",1974-11-21,2.866
"18954",1974-11-22,2.728
"18955",1974-11-23,3.144
"18956",1974-11-24,2.626
"18957",1974-11-25,3.509
"18958",1974-11-26,3.835
"18959",1974-11-27,7.466
"18960",1974-11-28,9.721
"18961",1974-11-29,7.334
"18962",1974-11-30,5.808
"18963",1974-12-01,7.329
"18964",1974-12-02,5.447
"18965",1974-12-03,4.738
"18966",1974-12-04,4.071
"18967",1974-12-05,3.677
"18968",1974-12-06,3.278
"18969",1974-12-07,3.022
"18970",1974-12-08,2.885
"18971",1974-12-09,2.771
"18972",1974-12-10,2.578
"18973",1974-12-11,2.408
"18974",1974-12-12,2.413
"18975",1974-12-13,2.865
"18976",1974-12-14,2.691
"18977",1974-12-15,2.406
"18978",1974-12-16,2.389
"18979",1974-12-17,7.369
"18980",1974-12-18,8.449
"18981",1974-12-19,4.934
"18982",1974-12-20,3.809
"18983",1974-12-21,3.184
"18984",1974-12-22,2.795
"18985",1974-12-23,2.583
"18986",1974-12-24,2.383
"18987",1974-12-25,2.358
"18988",1974-12-26,3.1
"18989",1974-12-27,3.675
"18990",1974-12-28,4.362
"18991",1974-12-29,4.661
"18992",1974-12-30,6.751
"18993",1974-12-31,4.347
"18994",1975-01-01,3.468
"18995",1975-01-02,3.051
"18996",1975-01-03,2.747
"18997",1975-01-04,2.532
"18998",1975-01-05,2.352
"18999",1975-01-06,2.301
"19000",1975-01-07,2.22
"19001",1975-01-08,3.133
"19002",1975-01-09,2.795
"19003",1975-01-10,2.406
"19004",1975-01-11,2.206
"19005",1975-01-12,2.063
"19006",1975-01-13,2.005
"19007",1975-01-14,1.942
"19008",1975-01-15,1.843
"19009",1975-01-16,1.819
"19010",1975-01-17,1.8
"19011",1975-01-18,1.903
"19012",1975-01-19,2.298
"19013",1975-01-20,2.258
"19014",1975-01-21,2.112
"19015",1975-01-22,1.936
"19016",1975-01-23,1.876
"19017",1975-01-24,1.824
"19018",1975-01-25,1.894
"19019",1975-01-26,2.418
"19020",1975-01-27,2.332
"19021",1975-01-28,2.884
"19022",1975-01-29,7.285
"19023",1975-01-30,5.115
"19024",1975-01-31,3.743
"19025",1975-02-01,4.071
"19026",1975-02-02,3.271
"19027",1975-02-03,2.825
"19028",1975-02-04,2.552
"19029",1975-02-05,2.281
"19030",1975-02-06,2.168
"19031",1975-02-07,2.037
"19032",1975-02-08,1.938
"19033",1975-02-09,1.824
"19034",1975-02-10,1.778
"19035",1975-02-11,1.693
"19036",1975-02-12,1.655
"19037",1975-02-13,1.753
"19038",1975-02-14,1.687
"19039",1975-02-15,1.566
"19040",1975-02-16,1.504
"19041",1975-02-17,1.494
"19042",1975-02-18,1.48
"19043",1975-02-19,1.85
"19044",1975-02-20,2.766
"19045",1975-02-21,1.979
"19046",1975-02-22,1.796
"19047",1975-02-23,1.669
"19048",1975-02-24,1.623
"19049",1975-02-25,1.587
"19050",1975-02-26,1.52
"19051",1975-02-27,1.444
"19052",1975-02-28,1.442
"19053",1975-03-01,1.456
"19054",1975-03-02,1.44
"19055",1975-03-03,1.552
"19056",1975-03-04,1.571
"19057",1975-03-05,1.475
"19058",1975-03-06,1.491
"19059",1975-03-07,1.409
"19060",1975-03-08,1.5
"19061",1975-03-09,1.496
"19062",1975-03-10,1.723
"19063",1975-03-11,1.923
"19064",1975-03-12,1.766
"19065",1975-03-13,1.647
"19066",1975-03-14,1.675
"19067",1975-03-15,1.717
"19068",1975-03-16,1.659
"19069",1975-03-17,1.614
"19070",1975-03-18,1.609
"19071",1975-03-19,1.621
"19072",1975-03-20,1.598
"19073",1975-03-21,1.609
"19074",1975-03-22,1.77
"19075",1975-03-23,2.171
"19076",1975-03-24,2.313
"19077",1975-03-25,2.377
"19078",1975-03-26,2.225
"19079",1975-03-27,2.233
"19080",1975-03-28,3.889
"19081",1975-03-29,3.219
"19082",1975-03-30,2.504
"19083",1975-03-31,2.145
"19084",1975-04-01,1.938
"19085",1975-04-02,1.773
"19086",1975-04-03,1.781
"19087",1975-04-04,1.831
"19088",1975-04-05,1.831
"19089",1975-04-06,2.345
"19090",1975-04-07,2.443
"19091",1975-04-08,2.581
"19092",1975-04-09,3.077
"19093",1975-04-10,2.913
"19094",1975-04-11,2.93
"19095",1975-04-12,2.78
"19096",1975-04-13,2.811
"19097",1975-04-14,3.541
"19098",1975-04-15,5.166
"19099",1975-04-16,8.605
"19100",1975-04-17,4.699
"19101",1975-04-18,4.357
"19102",1975-04-19,4.97
"19103",1975-04-20,4.91
"19104",1975-04-21,4.804
"19105",1975-04-22,4.537
"19106",1975-04-23,4.336
"19107",1975-04-24,3.985
"19108",1975-04-25,3.503
"19109",1975-04-26,2.817
"19110",1975-04-27,2.479
"19111",1975-04-28,2.542
"19112",1975-04-29,2.699
"19113",1975-04-30,2.713
"19114",1975-05-01,2.659
"19115",1975-05-02,2.399
"19116",1975-05-03,3.009
"19117",1975-05-04,2.646
"19118",1975-05-05,2.154
"19119",1975-05-06,2.185
"19120",1975-05-07,2.055
"19121",1975-05-08,1.937
"19122",1975-05-09,2.061
"19123",1975-05-10,2.178
"19124",1975-05-11,2.251
"19125",1975-05-12,3.329
"19126",1975-05-13,3.322
"19127",1975-05-14,2.767
"19128",1975-05-15,2.783
"19129",1975-05-16,3.651
"19130",1975-05-17,3.879
"19131",1975-05-18,3.993
"19132",1975-05-19,4.442
"19133",1975-05-20,4.605
"19134",1975-05-21,4.487
"19135",1975-05-22,5.213
"19136",1975-05-23,3.771
"19137",1975-05-24,2.778
"19138",1975-05-25,2.625
"19139",1975-05-26,2.55
"19140",1975-05-27,3.58
"19141",1975-05-28,2.643
"19142",1975-05-29,2.723
"19143",1975-05-30,3.344
"19144",1975-05-31,3.786
"19145",1975-06-01,10.422
"19146",1975-06-02,5.772
"19147",1975-06-03,3.769
"19148",1975-06-04,2.881
"19149",1975-06-05,2.373
"19150",1975-06-06,2.223
"19151",1975-06-07,2.359
"19152",1975-06-08,2.34
"19153",1975-06-09,2.431
"19154",1975-06-10,2.333
"19155",1975-06-11,2.284
"19156",1975-06-12,2.224
"19157",1975-06-13,2.264
"19158",1975-06-14,2.259
"19159",1975-06-15,2.371
"19160",1975-06-16,3.193
"19161",1975-06-17,2.941
"19162",1975-06-18,3.727
"19163",1975-06-19,5.105
"19164",1975-06-20,3.963
"19165",1975-06-21,3.197
"19166",1975-06-22,2.98
"19167",1975-06-23,6.353
"19168",1975-06-24,3.415
"19169",1975-06-25,2.697
"19170",1975-06-26,2.446
"19171",1975-06-27,2.726
"19172",1975-06-28,4.122
"19173",1975-06-29,8.602
"19174",1975-06-30,11.479
"19175",1975-07-01,7.748
"19176",1975-07-02,5.498
"19177",1975-07-03,4.105
"19178",1975-07-04,6.727
"19179",1975-07-05,5.681
"19180",1975-07-06,3.983
"19181",1975-07-07,3.228
"19182",1975-07-08,2.878
"19183",1975-07-09,6.376
"19184",1975-07-10,10.506
"19185",1975-07-11,8.467
"19186",1975-07-12,6.315
"19187",1975-07-13,4.426
"19188",1975-07-14,3.56
"19189",1975-07-15,3.087
"19190",1975-07-16,3.045
"19191",1975-07-17,2.78
"19192",1975-07-18,9.353
"19193",1975-07-19,7.045
"19194",1975-07-20,4.429
"19195",1975-07-21,4.884
"19196",1975-07-22,4.182
"19197",1975-07-23,3.397
"19198",1975-07-24,3.75
"19199",1975-07-25,3.164
"19200",1975-07-26,2.739
"19201",1975-07-27,2.422
"19202",1975-07-28,2.268
"19203",1975-07-29,2.154
"19204",1975-07-30,2.03
"19205",1975-07-31,1.919
"19206",1975-08-01,1.843
"19207",1975-08-02,1.707
"19208",1975-08-03,1.617
"19209",1975-08-04,1.593
"19210",1975-08-05,1.585
"19211",1975-08-06,1.534
"19212",1975-08-07,1.477
"19213",1975-08-08,1.455
"19214",1975-08-09,1.555
"19215",1975-08-10,1.974
"19216",1975-08-11,2.313
"19217",1975-08-12,6.837
"19218",1975-08-13,4.26
"19219",1975-08-14,2.681
"19220",1975-08-15,3.798
"19221",1975-08-16,4.075
"19222",1975-08-17,2.699
"19223",1975-08-18,2.493
"19224",1975-08-19,2.305
"19225",1975-08-20,2.006
"19226",1975-08-21,2.4
"19227",1975-08-22,4.278
"19228",1975-08-23,11.011
"19229",1975-08-24,9.732
"19230",1975-08-25,5.908
"19231",1975-08-26,4.425
"19232",1975-08-27,3.596
"19233",1975-08-28,3.072
"19234",1975-08-29,2.584
"19235",1975-08-30,2.296
"19236",1975-08-31,3.637
"19237",1975-09-01,6.667
"19238",1975-09-02,3.371
"19239",1975-09-03,2.776
"19240",1975-09-04,2.759
"19241",1975-09-05,4.185
"19242",1975-09-06,2.915
"19243",1975-09-07,3.373
"19244",1975-09-08,3.588
"19245",1975-09-09,2.617
"19246",1975-09-10,2.311
"19247",1975-09-11,4.192
"19248",1975-09-12,4.717
"19249",1975-09-13,5.755
"19250",1975-09-14,3.557
"19251",1975-09-15,6.671
"19252",1975-09-16,4.355
"19253",1975-09-17,3.425
"19254",1975-09-18,2.934
"19255",1975-09-19,2.738
"19256",1975-09-20,2.415
"19257",1975-09-21,2.127
"19258",1975-09-22,2.022
"19259",1975-09-23,1.914
"19260",1975-09-24,1.809
"19261",1975-09-25,1.778
"19262",1975-09-26,2.701
"19263",1975-09-27,2.283
"19264",1975-09-28,1.862
"19265",1975-09-29,1.719
"19266",1975-09-30,2.984
"19267",1975-10-01,5.224
"19268",1975-10-02,2.645
"19269",1975-10-03,2.249
"19270",1975-10-04,2.033
"19271",1975-10-05,1.879
"19272",1975-10-06,1.766
"19273",1975-10-07,1.682
"19274",1975-10-08,1.655
"19275",1975-10-09,1.574
"19276",1975-10-10,1.511
"19277",1975-10-11,1.549
"19278",1975-10-12,1.507
"19279",1975-10-13,1.643
"19280",1975-10-14,1.595
"19281",1975-10-15,1.67
"19282",1975-10-16,1.712
"19283",1975-10-17,3.576
"19284",1975-10-18,8.88
"19285",1975-10-19,5.215
"19286",1975-10-20,3.664
"19287",1975-10-21,2.907
"19288",1975-10-22,2.506
"19289",1975-10-23,2.228
"19290",1975-10-24,2.075
"19291",1975-10-25,1.915
"19292",1975-10-26,1.823
"19293",1975-10-27,1.772
"19294",1975-10-28,1.705
"19295",1975-10-29,1.634
"19296",1975-10-30,1.584
"19297",1975-10-31,1.548
"19298",1975-11-01,1.502
"19299",1975-11-02,1.621
"19300",1975-11-03,1.534
"19301",1975-11-04,1.476
"19302",1975-11-05,1.466
"19303",1975-11-06,1.461
"19304",1975-11-07,1.454
"19305",1975-11-08,1.438
"19306",1975-11-09,1.422
"19307",1975-11-10,1.409
"19308",1975-11-11,1.366
"19309",1975-11-12,1.347
"19310",1975-11-13,1.392
"19311",1975-11-14,2.092
"19312",1975-11-15,1.92
"19313",1975-11-16,2.109
"19314",1975-11-17,4.55
"19315",1975-11-18,5.611
"19316",1975-11-19,5.232
"19317",1975-11-20,7.121
"19318",1975-11-21,7.327
"19319",1975-11-22,4.357
"19320",1975-11-23,3.372
"19321",1975-11-24,2.781
"19322",1975-11-25,2.5
"19323",1975-11-26,2.371
"19324",1975-11-27,2.315
"19325",1975-11-28,2.249
"19326",1975-11-29,2.638
"19327",1975-11-30,4.339
"19328",1975-12-01,5.129
"19329",1975-12-02,3.677
"19330",1975-12-03,3.459
"19331",1975-12-04,3.78
"19332",1975-12-05,3.304
"19333",1975-12-06,2.727
"19334",1975-12-07,2.485
"19335",1975-12-08,2.346
"19336",1975-12-09,2.207
"19337",1975-12-10,2.038
"19338",1975-12-11,1.918
"19339",1975-12-12,1.821
"19340",1975-12-13,1.778
"19341",1975-12-14,1.683
"19342",1975-12-15,1.615
"19343",1975-12-16,1.583
"19344",1975-12-17,1.588
"19345",1975-12-18,1.532
"19346",1975-12-19,1.472
"19347",1975-12-20,1.473
"19348",1975-12-21,1.436
"19349",1975-12-22,1.406
"19350",1975-12-23,1.355
"19351",1975-12-24,1.306
"19352",1975-12-25,1.285
"19353",1975-12-26,1.264
"19354",1975-12-27,1.214
"19355",1975-12-28,1.195
"19356",1975-12-29,1.171
"19357",1975-12-30,1.159
"19358",1975-12-31,1.142
"19359",1976-01-01,1.17
"19360",1976-01-02,1.219
"19361",1976-01-03,1.367
"19362",1976-01-04,1.419
"19363",1976-01-05,1.24
"19364",1976-01-06,1.198
"19365",1976-01-07,1.147
"19366",1976-01-08,1.124
"19367",1976-01-09,1.102
"19368",1976-01-10,1.105
"19369",1976-01-11,1.127
"19370",1976-01-12,1.17
"19371",1976-01-13,1.162
"19372",1976-01-14,1.116
